428615,400769,426564
429128,401026,42641
42841,400256,425897
427744,400359,425897
428205,401231,426103
428667,401077,42641
42841,400308,426103
428103,400051,425231
428103,40000,424923
42800,400051,425333
428359,400359,425744
429692,400718,426718
430513,401077,427795
429795,40041,427333
428564,398718,426154
428821,398923,426359
431179,401487,427487
433385,403231,428462
434103,403692,428974
434667,404769,428769
435436,405795,428154
435487,405846,427949
436051,406154,428769
436974,406205,429538
436462,405385,429385
436051,405538,429128
437897,407692,430103
440154,409744,431282
440974,410667,43159
441385,411333,431692
441026,41159,431538
439846,411487,431128
439077,411436,430615
438821,411231,430051
438974,410923,429744
438974,410872,430051
438359,410718,430821
437846,410205,430769
437538,409795,43000
436513,408923,429333
434718,407077,428872
433333,405487,428359
432564,405128,427949
432103,405538,428103
431744,405436,428667
432256,405385,429128
433231,405641,429487
432564,405282,429231
431179,404718,428513
430974,404718,42841
430923,404256,428615
430154,403692,428103
429538,403538,427744
428821,402872,427692
427949,402308,427385
427949,402667,427692
42841,402513,428103
42841,402051,427897
428513,402564,427949
428513,402513,42800
42759,401692,427487
426923,401897,426872
427179,402308,426769
427179,401744,426821
426513,400718,426462
42600,400051,425897
426462,400359,42600
426615,400513,426308
426205,400205,426103
42641,400359,426205
426308,40041,426205
425436,399436,42559
425333,399385,424923
425949,400051,424923
425641,399692,425231
425385,399231,425026
425487,399077,424923
425282,399077,42559
425385,399795,425795
425231,399846,425077
424513,399026,424513
424769,398974,424769
42559,398872,424974
425077,397231,425026
424051,396103,42441
423949,396564,423487
424256,396615,42359
424359,396308,424256
424359,396564,42441
424667,396872,424513
424872,396974,424769
424615,396821,424667
424872,396667,424615
425179,396923,424718
42441,397179,424205
424051,397026,423538
424359,396615,423333
424205,396462,423282
424051,396718,423231
423949,396872,423385
423949,396872,423282
424154,396821,423487
42400,396667,424205
423949,396462,424462
42441,396974,424359
424667,397333,42441
424615,397077,424564
425026,397282,424769
425692,397282,425179
425949,397128,425128
425538,397487,424821
425231,397436,425282
425692,397077,426154
426205,397795,426256
42600,398462,425436
425436,397744,424667
425487,397795,424615
426103,398769,424872
426154,398615,424872
425795,398205,424564
426359,398821,424923
427026,399231,425641
426923,398923,425487
426718,398718,425487
426462,398769,425795
426667,398769,425538
427231,399077,425538
427744,399487,426462
42800,399538,426821
427897,399282,42641
42759,399282,426462
427538,399436,426513
42759,399282,426513
427231,399026,426359
426615,398718,425538
425897,397949,424513
425333,397641,424051
425692,398103,42441
426564,398821,424769
426615,398821,424974
426513,398205,425641
427282,398205,426615
427128,398308,42641
426256,397949,425179
426667,397692,425179
427282,397846,425744
426256,397385,425282
42600,397333,425231
427692,398667,426256
428359,399231,426513
427333,398769,42600
426821,399026,425641
427231,399538,425077
427436,399795,424974
427436,400256,42559
427538,400103,426154
427795,399487,426359
427949,39959,426308
42759,399487,426154
427231,398359,426154
427897,398359,426667
429436,400462,427641
430359,402103,427846
430103,402103,426872
429846,40200,426103
430359,402667,42641
430667,403179,426872
430667,403231,426769
430615,402923,426564
430154,402462,426462
429487,402205,426205
429231,401692,42600
429179,401538,426051
429128,401846,425795
429538,401897,42559
430205,401538,426205
430256,401385,426513
429795,401949,426256
429179,401897,425897
428667,401179,425282
428462,400718,424872
428256,400769,424821
427744,401026,424718
427744,401487,425179
42841,401692,426103
428769,401692,426308
429179,401538,426051
42959,401333,426051
429436,40159,426256
429436,401795,426359
429846,401641,426513
429641,401692,426308
428667,401231,425487
427641,400462,424667
427077,400103,424103
426974,400308,42400
427436,401179,424513
42800,402051,425179
427949,401436,425026
427231,400615,424769
427128,400718,424872
427436,400564,424615
427744,400513,424513
42800,400872,424974
427897,400615,424974
427897,40041,424769
428667,401385,425487
429538,402564,426667
429436,402205,426718
429231,401436,426308
42959,401692,426821
429949,401795,427282
429692,401282,426872
429179,401385,426359
429128,401897,426308
429282,401795,42641
428821,401179,426359
428103,400615,426103
428462,400923,42600
429026,401692,42600
428718,401692,425949
428103,401179,426103
427897,401385,426256
428103,401744,426154
428821,401744,42641
429436,401487,426564
429231,401538,426462
429333,401897,426974
429692,401846,427231
429333,401744,42641
429179,402256,426308
429949,402974,427333
430256,402769,427231
429744,402462,426974
42959,402615,427487
429333,401949,427128
428769,401282,426205
428667,401538,426256
429333,401949,427231
43000,401949,427744
430154,402205,428051
43000,402462,427692
429641,402051,426667
429692,401846,426308
429795,402103,427385
42959,402308,428103
429897,402205,427128
429949,402154,42641
428769,402256,426462
428564,40200,426615
43000,401744,426769
430308,402205,426769
429692,402769,426462
429846,402615,426205
43000,402256,426615
429897,402615,427385
429897,402718,427282
429282,401897,426564
42841,400872,426256
427795,400513,426051
427897,401026,425949
429179,401897,426615
43000,40200,427026
429846,401744,426718
429692,401897,426718
429231,401487,426615
428769,401026,426513
429436,401949,427333
430103,402564,427897
429846,402205,427487
429744,40241,427692
429949,402615,428051
429641,401897,426923
428513,401231,425795
428103,401026,426205
428564,400462,42641
428769,400615,426051
429077,401897,426821
430154,403026,428154
430821,402872,428718
430308,402051,428462
429231,401077,427436
428205,40041,42641
428205,400821,426154
429128,401744,426359
429949,40200,426564
43041,402256,427026
430256,402462,426821
429897,401897,426205
429692,401538,426154
43000,402154,42641
430154,402359,42600
429487,401744,425231
428821,401487,424974
429128,401692,425333
430154,402359,426513
431077,40359,427949
431282,403385,42759
430564,40200,426256
429795,401949,426103
429333,402205,42641
428974,401538,42600
429487,402103,426205
430359,403333,426564
430308,402923,426205
430564,402769,426872
431744,403538,42800
43159,403179,42759
429744,401692,426154
428513,400615,425231
42841,400769,425385
428103,401077,42559
427795,400821,425795
428872,401128,426205
430051,402154,426667
430103,40241,426923
429744,401897,426667
429179,401692,425744
428564,401385,424718
42841,401179,424923
428513,401692,425128
428462,401795,424923
428718,401026,425641
428923,400718,42641
429179,401179,42641
429436,401538,426154
429128,401436,426103
429282,401179,426359
42959,401282,426513
429385,401487,426205
42959,401231,426154
429897,401179,426513
429641,401538,42600
429385,401897,425538
429744,402154,426103
429795,40159,425897
429231,400564,424667
428974,400615,424513
429436,400974,425282
428923,400359,424872
428154,400103,424769
429077,400821,425949
430359,401333,426718
430667,401333,426923
430308,401436,427077
429795,401333,427026
42959,400923,426462
428872,400051,42559
427846,399436,425282
42841,400051,425897
430308,401179,426923
430359,401282,427487
429538,400821,427385
429692,400718,426718
42959,400462,426308
429282,400359,426308
42959,400718,426103
43000,401333,426154
429744,401282,425744
429179,400256,425128
429333,400103,425846
429846,400821,426667
429692,400256,426359
429436,399436,426667
430718,400513,428103
431538,401487,428154
43041,400872,426872
429436,399692,426205
429128,399026,426308
428974,398923,426256
428821,398769,42559
428359,398205,424769
428462,398308,425026
430205,399282,426205
431231,399333,426667
430154,398923,426513
429641,398923,426615
430256,398974,426615
430256,398667,42641
429744,398615,42641
429795,398462,426513
429949,39800,42641
429795,398205,426205
43000,398923,426103
430564,399128,426615
430769,399179,427179
430359,399128,426872
429744,398564,42641
429538,398256,426256
42959,398615,426462
429538,398462,426872
429487,398256,426615
430205,398615,426872
430872,399077,427795
430667,398974,427487
430359,398769,426359
430205,398564,426103
43000,397846,425641
429949,397128,424821
429692,396821,424769
429128,396974,425026
429231,397231,425333
429795,397538,425949
430051,398103,426051
430872,399128,426154
432205,399897,427128
432205,39959,427641
431436,398923,427538
431692,398923,427436
431949,399128,426923
431333,398769,426667
431128,398667,427385
431641,399333,427897
431795,399641,427026
43200,399692,426513
432615,400205,427385
432308,400308,42759
431231,399385,426821
430923,398718,426564
431282,398923,426872
431333,399744,42641
430974,399846,425897
431231,399744,426205
432308,400308,426615
433231,400872,427179
433077,400821,427333
432359,400154,426718
431744,399385,426513
431077,398769,426615
430513,398667,426256
430769,398974,426103
431385,399692,426462
431333,399641,426513
430872,399026,426051
431026,399333,426256
430974,399897,426154
430256,399846,425128
429846,399282,424462
430308,399077,424923
430615,399231,425744
430359,399333,426256
430205,399179,42641
43041,399538,426154
430974,400359,426308
431179,400564,427179
